CustomerID,Country,Region,State,City,PostalCode,PostID
JD-15790,United States,South,Florida,Jacksonville,32216,A02136
EH-14125,United States,East,Pennsylvania,Philadelphia,19140,A01607
ZC-21910,United States,Central,Indiana,Columbus,47201,A04896
XP-21865,United States,Central,Texas,Pasadena,77506,A04877
DK-12985,United States,West,California,San Francisco,94122,A01271
CS-12250,United States,South,South Carolina,Columbia,29203,A01035
AI-10855,United States,West,Washington,Kent,98031,A00220
AA-10315,United States,Central,Texas,Round Rock,78664,A00003
RE-19450,United States,West,California,Oakland,94601,A03948
TM-21010,United States,East,New York,Auburn,13021,A04668
YS-21880,United States,East,Delaware,Newark,19711,A04890
AZ-10750,United States,East,New York,New York City,10024,A00385
CM-12445,United States,West,California,Redlands,92374,A00964
JB-16000,United States,Central,Michigan,Roseville,48066,A02107
LC-16930,United States,East,New York,New York City,10011,A02805
CA-12775,United States,Central,Michigan,Detroit,48205,A00736
SR-20425,United States,Central,Michigan,Detroit,48234,A04412
PP-18955,United States,Central,Missouri,Springfield,65807,A03737
JM-15865,United States,West,California,Los Angeles,90036,A02425
AS-10090,United States,East,New York,New York City,10011,A00320
LS-16975,United States,West,California,San Francisco,94109,A02922
SA-20830,United States,West,California,Fresno,93727,A04089
LS-17200,United States,South,Arkansas,Texarkana,71854,A02928
TM-21490,United States,West,California,San Francisco,94110,A04677
TT-21265,United States,Central,Indiana,Indianapolis,46203,A04771
DN-13690,United States,East,Maryland,Columbia,21044,A01356
EB-14110,United States,West,California,San Jose,95123,A01545
CM-11815,United States,West,Washington,Seattle,98115,A00935
HM-14860,United States,Central,Texas,Carrollton,75007,A02016
KM-16375,United States,South,Virginia,Arlington,22204,A02690
BF-11020,United States,West,California,Los Angeles,90032,A00489
JE-15745,United States,Central,Illinois,Frankfort,60423,A02191
EJ-14155,United States,West,Washington,Seattle,98105,A01626
BN-11470,United States,East,Pennsylvania,Philadelphia,19143,A00579
EC-14050,United States,South,Georgia,Columbus,31907,A01552
TT-21220,United States,South,Virginia,Virginia Beach,23464,A04770
NP-18685,United States,West,Washington,Des Moines,98198,A03520
AH-10195,United States,East,Pennsylvania,Bethlehem,18018,A00184
CC-12145,United States,Central,Oklahoma,Oklahoma City,73120,A00778
DL-13315,United States,West,California,Rancho Cucamonga,91730,A01317
XP-21865,United States,West,California,Los Angeles,90032,A04875
MA-17560,United States,East,Pennsylvania,Philadelphia,19120,A02974
SZ-20035,United States,Central,Texas,Houston,77036,A04524
CS-11845,United States,West,Washington,Seattle,98103,A01007
MH-18115,United States,East,New York,Yonkers,10701,A03175
CB-12025,United States,West,California,San Francisco,94110,A00750
JO-15145,United States,West,California,Los Angeles,90008,A02442
PA-19060,United States,South,Florida,Miami,33142,A03586
SV-20785,United States,East,Vermont,Burlington,5408,A04477
KL-16555,United States,South,Arkansas,Fayetteville,72701,A02668
BC-11125,United States,Central,Texas,Odessa,79762,A00405
PO-18850,United States,South,Virginia,Virginia Beach,23464,A03707
AG-10675,United States,Central,Wisconsin,Milwaukee,53209,A00144
SP-20860,United States,Central,Minnesota,Rochester,55901,A04405
LH-17020,United States,West,Colorado,Louisville,80027,A02860
AD-10180,United States,West,California,San Francisco,94122,A00096
KT-16465,United States,Central,Texas,Houston,77036,A02738
PJ-19015,United States,South,Florida,Miami,33180,A03659
MC-18100,United States,East,Ohio,Medina,44256,A03052
BO-11350,United States,Central,Minnesota,Roseville,55113,A00588
DP-13000,United States,Central,Texas,Houston,77041,A01382
TM-21490,United States,East,New York,Yonkers,10701,A04678
DV-13045,United States,West,California,San Diego,92037,A01440
AH-10690,United States,South,Virginia,Springfield,22153,A00215
AB-10165,United States,Central,Illinois,Decatur,62521,A00051
JS-15940,United States,Central,Texas,Garland,75043,A02502
BV-11245,United States,East,New York,Oceanside,11572,A00693
NC-18415,United States,Central,Texas,Houston,77095,A03416
SU-20665,United States,South,North Carolina,Greenville,27834,A04461
DJ-13510,United States,West,California,San Francisco,94110,A01245
DL-12865,United States,South,North Carolina,Greensboro,27405,A01299
Dp-13240,United States,South,Tennessee,Knoxville,37918,A01475
TM-21010,United States,Central,Nebraska,Grand Island,68801,A04669
TZ-21580,United States,West,California,Lakewood,90712,A04788
SC-20260,United States,East,Massachusetts,Lawrence,1841,A04140
LS-17230,United States,West,California,Los Angeles,90049,A02931
MV-18190,United States,Central,Texas,Houston,77036,A03357
BD-11620,United States,East,New York,New York City,10035,A00439
CV-12295,United States,East,New York,New York City,10011,A01087
KB-16315,United States,East,Delaware,Newark,19711,A02549
ME-18010,United States,West,Washington,Seattle,98105,A03091
AJ-10780,United States,West,Arizona,Scottsdale,85254,A00231
DV-13465,United States,East,New York,Oceanside,11572,A01446
JK-15325,United States,Central,Texas,Dallas,75220,A02309
SH-20395,United States,East,New York,Rochester,14609,A04292
SC-20725,United States,West,California,Los Angeles,90045,A04190
CS-12250,United States,Central,Minnesota,Woodbury,55125,A01043
LH-16900,United States,Central,Illinois,Park Ridge,60068,A02857
YC-21895,United States,Central,Texas,Dallas,75217,A04880
CY-12745,United States,South,Louisiana,Monroe,71203,A01106
AH-10030,United States,West,California,Los Angeles,90004,A00161
AR-10540,United States,West,California,San Francisco,94109,A00299
SS-20590,United States,West,California,San Francisco,94122,A04443
DW-13585,United States,South,North Carolina,Fayetteville,28314,A01465
NC-18625,United States,Central,Texas,Dallas,75217,A03430
CD-11920,United States,Central,Kansas,Wichita,67212,A00842
DW-13195,United States,West,Oregon,Springfield,97477,A01452
EH-13990,United States,Central,Texas,Houston,77041,A01590
BD-11320,United States,West,Washington,Seattle,98103,A00419
KH-16630,United States,East,Ohio,Akron,44312,A02649
NH-18610,United States,Central,Michigan,Oak Park,48237,A03478
AG-10495,United States,Central,Texas,Houston,77041,A00129
RP-19855,United States,West,Washington,Seattle,98103,A04040
NB-18655,United States,East,Pennsylvania,Philadelphia,19134,A03406
JM-15580,United States,West,California,Los Angeles,90045,A02412
DM-13525,United States,Central,Texas,Houston,77070,A01353
CC-12220,United States,East,Pennsylvania,Philadelphia,19143,A00788
GA-14725,United States,South,Arkansas,Rogers,72756,A01818
CV-12805,United States,West,California,Los Angeles,90045,A01091
NC-18535,United States,West,Washington,Seattle,98105,A03427
GR-14560,United States,East,Delaware,Wilmington,19805,A01907
JG-15805,United States,West,Utah,Provo,84604,A02267
EB-13750,United States,West,California,San Francisco,94110,A01515
MC-17605,United States,West,California,Los Angeles,90004,A03032
BM-11650,United States,East,Ohio,Lancaster,43130,A00561
HF-14995,United States,West,California,Los Angeles,90004,A01968
ML-18265,United States,West,Washington,Seattle,98103,A03220
AH-10195,United States,East,New York,New York City,10024,A00186
TZ-21580,United States,West,California,Los Angeles,90045,A04789
DM-13345,United States,West,California,San Francisco,94109,A01352
TS-21505,United States,West,New Mexico,Clovis,88101,A04740
TB-21625,United States,Central,Kansas,Wichita,67212,A04595
LC-16870,United States,Central,Illinois,Chicago,60653,A02786
AM-10360,United States,Central,Nebraska,Omaha,68104,A00254
JE-15715,United States,Central,Texas,Houston,77041,A02181
CS-11950,United States,East,Pennsylvania,Philadelphia,19134,A01021
PF-19225,United States,West,California,Los Angeles,90045,A03625
PJ-18835,United States,South,Kentucky,Richmond,40475,A03652
JF-15490,United States,East,Connecticut,Waterbury,6708,A02237
NM-18520,United States,West,California,Los Angeles,90045,A03503
MH-17290,United States,West,California,Los Angeles,90036,A03136
SZ-20035,United States,West,California,San Francisco,94122,A04530
PR-18880,United States,South,Florida,Saint Petersburg,33710,A03741
FC-14245,United States,East,Ohio,Lakewood,44107,A01714
LH-16750,United States,West,Arizona,Chandler,85224,A02847
RM-19675,United States,West,California,Los Angeles,90008,A04006
DM-13525,United States,South,Florida,Palm Coast,32137,A01355
EH-14185,United States,East,New York,New York City,10035,A01613
TC-21295,United States,South,Florida,Jupiter,33458,A04604
AI-10855,United States,West,Arizona,Glendale,85301,A00219
JM-15535,United States,East,New York,New York City,10035,A02409
BE-11335,United States,Central,Texas,Houston,77041,A00458
DR-12880,United States,East,New York,New York City,10035,A01413
TA-21385,United States,Central,Kansas,Olathe,66062,A04535
KN-16705,United States,West,Nevada,Sparks,89431,A02732
PJ-18835,United States,Central,Illinois,Rockford,61107,A03653
MC-17605,United States,East,Pennsylvania,Philadelphia,19143,A03034
BS-11755,United States,West,Washington,Edmonds,98026,A00656
PK-19075,United States,West,California,San Francisco,94122,A03676
TS-21205,United States,South,North Carolina,Asheville,28806,A04717
BD-11725,United States,West,California,Los Angeles,90032,A00448
TS-21340,United States,West,Arizona,Scottsdale,85254,A04728
ST-20530,United States,Central,Texas,Houston,77095,A04452
DB-13210,United States,West,California,San Francisco,94109,A01154
KF-16285,United States,West,California,San Diego,92105,A02626
JM-16195,United States,East,Ohio,Hamilton,45011,A02430
TS-21505,United States,West,Colorado,Parker,80134,A04743
YC-21895,United States,Central,Nebraska,Fremont,68025,A04881
Dp-13240,United States,Central,Minnesota,Maple Grove,55369,A01476
SJ-20500,United States,East,Delaware,Newark,19711,A04318
KB-16240,United States,South,Florida,Miami,33180,A02538
CS-12250,United States,West,California,San Diego,92105,A01041
EB-13870,United States,South,Florida,Miami,33142,A01523
PB-19150,United States,South,Florida,Miami,33178,A03599
MT-18070,United States,Central,Texas,San Antonio,78207,A03347
BF-11020,United States,South,Florida,Jacksonville,32216,A00488
CG-12520,United States,Central,Texas,Houston,77070,A00861
DH-13675,United States,West,California,San Francisco,94122,A01235
SC-20440,United States,East,Pennsylvania,Philadelphia,19140,A04166
HG-15025,United States,East,Ohio,Marion,43302,A01994
MM-18055,United States,East,New York,New York City,10024,A03241
TH-21115,United States,East,Pennsylvania,Philadelphia,19140,A04651
JE-15745,United States,West,California,Los Angeles,90036,A02193
PG-18820,United States,South,Georgia,Smyrna,30080,A03638
MB-17305,United States,West,California,San Francisco,94122,A02993
JD-16015,United States,Central,Illinois,Chicago,60653,A02149
JH-15430,United States,West,Oregon,Medford,97504,A02272
EN-13780,United States,East,New York,New York City,10009,A01670
KC-16255,United States,South,Alabama,Huntsville,35810,A02574
MS-17980,United States,East,Pennsylvania,Philadelphia,19134,A03337
CK-12205,United States,West,California,Santa Clara,95051,A00884
SJ-20125,United States,West,California,Long Beach,90805,A04303
EA-14035,United States,West,California,Los Angeles,90008,A01491
MG-17890,United States,West,California,Santa Barbara,93101,A03128
AB-10255,United States,East,New York,New York City,10009,A00063
SC-20260,United States,South,Florida,Jacksonville,32216,A04139
TB-21355,United States,Central,Texas,Cedar Hill,75104,A04561
JK-16090,United States,Central,Nebraska,Omaha,68104,A02344
CK-12595,United States,South,Arkansas,Little Rock,72209,A00893
SS-20590,United States,Central,Nebraska,Norfolk,68701,A04441
MG-17890,United States,East,New Hampshire,Concord,3301,A03123
JM-16195,United States,West,Utah,Draper,84020,A02429
SG-20470,United States,West,California,San Francisco,94109,A04263
DB-12970,United States,Central,Texas,Houston,77036,A01127
JW-15220,United States,South,Alabama,Montgomery,36116,A02514
KD-16495,United States,South,Mississippi,Jackson,39212,A02602
IL-15100,United States,West,Nevada,North Las Vegas,89031,A02068
JE-15610,United States,South,Georgia,Atlanta,30318,A02171
SU-20665,United States,Central,Illinois,Chicago,60610,A04459
EA-14035,United States,East,Ohio,Columbus,43229,A01489
RF-19840,United States,West,California,Pasadena,91104,A03969
LC-17050,United States,West,California,Los Angeles,90004,A02817
PS-18970,United States,East,Maryland,Clinton,20735,A03750
PS-18970,United States,East,New York,New York City,10024,A03753
JO-15280,United States,West,California,San Diego,92037,A02452
VP-21730,United States,East,New York,New York City,10011,A04833
GA-14725,United States,West,California,Lancaster,93534,A01813
EM-14140,United States,West,Montana,Great Falls,59405,A01660
DB-13615,United States,West,California,San Francisco,94110,A01183
ML-17395,United States,East,New Jersey,Lakewood,8701,A03195
JH-15430,United States,East,Ohio,Cleveland,44105,A02270
BP-11095,United States,East,Massachusetts,Lawrence,1841,A00598
SB-20185,United States,East,New Hampshire,Concord,3301,A04099
SV-20785,United States,East,Maryland,Baltimore,21215,A04475
DO-13435,United States,East,Ohio,Columbus,43229,A01363
TB-21355,United States,Central,Texas,Houston,77041,A04562
BS-11380,United States,East,New York,New York City,10011,A00641
FM-14215,United States,South,North Carolina,Greensboro,27405,A01756
JL-15835,United States,East,New York,New York City,10024,A02384
AF-10870,United States,West,California,San Francisco,94109,A00103
BG-11035,United States,South,Louisiana,Monroe,71203,A00518
MB-17305,United States,East,Ohio,Cincinnati,45231,A02985
HW-14935,United States,West,Washington,Seattle,98105,A02054
AB-10105,United States,East,New York,New York City,10011,A00041
JP-15460,United States,East,New York,New York City,10035,A02463
DV-13045,United States,South,Tennessee,Memphis,38109,A01438
CM-12190,United States,West,California,San Diego,92105,A00952
SC-20695,United States,Central,Wisconsin,La Crosse,54601,A04182
VW-21775,United States,West,California,Los Angeles,90032,A04851
PP-18955,United States,West,Washington,Seattle,98115,A03735
DR-12880,United States,South,Florida,Miami,33180,A01409
RB-19465,United States,East,Pennsylvania,Philadelphia,19143,A03850
NF-18385,United States,South,Virginia,Chesapeake,23320,A03449
CR-12580,United States,East,New York,New York City,10009,A00994
SU-20665,United States,Central,Michigan,Ann Arbor,48104,A04458
SC-20050,United States,West,California,La Mesa,91941,A04120
ML-18040,United States,Central,Michigan,Dearborn,48126,A03217
GM-14440,United States,West,California,San Diego,92024,A01877
JK-15640,United States,East,Ohio,Lakewood,44107,A02326
AT-10435,United States,East,Connecticut,Meriden,6450,A00355
AH-10690,United States,South,Georgia,Roswell,30076,A00212
SJ-20125,United States,West,Washington,Seattle,98105,A04308
HM-14860,United States,East,New Jersey,Morristown,7960,A02021
AG-10495,United States,South,Virginia,Alexandria,22304,A00127
JB-16000,United States,West,Utah,Salt Lake City,84106,A02108
AJ-10795,United States,West,California,Apple Valley,92307,A00233
MM-18280,United States,East,New York,New York City,10009,A03247
TH-21235,United States,West,California,Long Beach,90805,A04655
AH-10120,United States,West,Oregon,Salem,97301,A00181
CL-12700,United States,West,Colorado,Aurora,80013,A00926
JG-15310,United States,East,Ohio,Newark,43055,A02260
SE-20110,United States,West,Washington,Seattle,98103,A04226
TG-21640,United States,West,Idaho,Pocatello,83201,A04641
SH-19975,United States,Central,Texas,Dallas,75081,A04275
MC-17275,United States,West,Washington,Seattle,98105,A03007
PJ-18835,United States,West,Washington,Seattle,98115,A03655
ZC-21910,United States,Central,Illinois,Chicago,60610,A04895
SC-20680,United States,Central,Michigan,Holland,49423,A04174
BP-11230,United States,Central,Oklahoma,Broken Arrow,74012,A00622
RD-19585,United States,South,Georgia,Athens,30605,A03897
KL-16645,United States,West,Washington,Seattle,98105,A02682
CK-12205,United States,South,Florida,Apopka,32712,A00874
RB-19705,United States,Central,Texas,Houston,77070,A03865
KM-16225,United States,East,Maryland,Baltimore,21215,A02684
AH-10465,United States,West,California,San Francisco,94109,A00201
AG-10765,United States,Central,Illinois,Chicago,60623,A00146
EB-14170,United States,Central,Texas,Laredo,78041,A01549
PG-18895,United States,West,California,San Francisco,94109,A03645
CA-12055,United States,East,Ohio,Cleveland,44105,A00718
SS-20875,United States,East,Ohio,Marion,43302,A04448
RP-19390,United States,East,Connecticut,Fairfield,6824,A04024
SC-20440,United States,East,New York,New York City,10009,A04165
NW-18400,United States,East,New York,New York City,10024,A03556
KW-16435,United States,Central,Illinois,Chicago,60653,A02754
HR-14770,United States,East,New York,New York City,10035,A02040
AG-10900,United States,South,Virginia,Richmond,23223,A00156
BM-11650,United States,Central,Michigan,Ann Arbor,48104,A00556
RD-19720,United States,Central,Indiana,Lafayette,47905,A03914
KB-16585,United States,West,Oregon,Springfield,97477,A02565
DW-13585,United States,West,California,San Francisco,94109,A01467
VG-21805,United States,Central,Illinois,Chicago,60653,A04815
DR-12880,United States,East,New York,New York City,10011,A01412
AH-10690,United States,Central,Texas,Houston,77095,A00208
JP-15520,United States,Central,Wisconsin,Madison,53711,A02468
DR-12880,United States,East,Connecticut,Milford,6460,A01410
JK-15625,United States,East,New York,New York City,10024,A02321
MV-17485,United States,West,California,Los Angeles,90049,A03351
BP-11155,United States,West,California,San Francisco,94109,A00612
DH-13075,United States,West,California,Fairfield,94533,A01227
LH-16900,United States,South,North Carolina,Greenville,27834,A02854
DK-13090,United States,East,New York,Long Beach,11561,A01276
SS-20410,United States,Central,Illinois,Buffalo Grove,60089,A04432
FP-14320,United States,West,California,San Diego,92037,A01797
LC-17050,United States,South,Kentucky,Richmond,40475,A02820
AS-10240,United States,South,Virginia,Springfield,22153,A00337
HG-15025,United States,Central,Texas,Fort Worth,76106,A01990
BW-11065,United States,South,North Carolina,Raleigh,27604,A00698
BH-11710,United States,South,Florida,Hialeah,33012,A00537
JP-16135,United States,West,California,Los Angeles,90032,A02474
JM-16195,United States,West,California,Lake Forest,92630,A02431
FH-14365,United States,East,New York,Long Beach,11561,A01748
MC-17575,United States,West,Washington,Seattle,98103,A03020
EB-13870,United States,West,California,Redding,96003,A01530
PM-19135,United States,Central,Texas,San Antonio,78207,A03688
AR-10345,United States,Central,Texas,Houston,77070,A00282
SS-20875,United States,East,Massachusetts,Leominster,1453,A04447
SC-20440,United States,West,California,Los Angeles,90032,A04163
EA-14035,United States,Central,Missouri,Springfield,65807,A01497
TP-21130,United States,Central,Texas,Waco,76706,A04694
BP-11290,United States,West,California,Los Angeles,90036,A00632
LM-17065,United States,East,New York,Auburn,13021,A02877
KT-16465,United States,West,California,San Francisco,94109,A02742
AP-10915,United States,West,California,Los Angeles,90008,A00276
JD-15790,United States,West,California,Los Angeles,90049,A02137
XP-21865,United States,West,California,Chico,95928,A04872
JK-16090,United States,West,Oregon,Springfield,97477,A02345
MG-18205,United States,South,Florida,Jacksonville,32216,A03134
PG-18820,United States,West,California,Bakersfield,93309,A03627
LD-17005,United States,East,New York,New York City,10011,A02832
MN-17935,United States,Central,Texas,El Paso,79907,A03255
RD-19900,United States,West,California,Thousand Oaks,91360,A03938
JP-16135,United States,East,Ohio,Springfield,45503,A02479
KE-16420,United States,Central,Texas,Dallas,75220,A02615
DL-13315,United States,South,Tennessee,Knoxville,37918,A01313
KB-16240,United States,South,Tennessee,Chattanooga,37421,A02535
JD-16150,United States,West,California,San Diego,92037,A02163
AC-10450,United States,South,Florida,Tampa,33614,A00080
LS-17245,United States,East,New York,Utica,13501,A02937
CS-12175,United States,West,California,San Francisco,94122,A01032
AR-10510,United States,East,Ohio,Columbus,43229,A00290
KB-16405,United States,East,New York,New York City,10035,A02552
MM-17920,United States,Central,Indiana,Richmond,47374,A03231
RF-19735,United States,West,California,San Diego,92105,A03961
BP-11290,United States,South,North Carolina,Concord,28027,A00628
MJ-17740,United States,South,Florida,Miami,33178,A03178
DO-13645,United States,West,California,Los Angeles,90036,A01374
MV-17485,United States,West,Washington,Seattle,98115,A03355
MG-17875,United States,South,Virginia,Arlington,22204,A03116
BS-11665,United States,West,California,San Diego,92105,A00652
PO-19180,United States,Central,Minnesota,Roseville,55113,A03721
DA-13450,United States,South,Virginia,Virginia Beach,23464,A01118
AH-10690,United States,Central,Texas,Dallas,75220,A00206
JK-15730,United States,West,California,Concord,94521,A02337
MS-17530,United States,South,Arkansas,Conway,72032,A03311
JK-15640,United States,East,Pennsylvania,Philadelphia,19120,A02329
CM-12235,United States,South,Arkansas,Little Rock,72209,A00955
RS-19420,United States,East,Connecticut,Meriden,6450,A04052
BP-11185,United States,East,Pennsylvania,Philadelphia,19143,A00619
MA-17995,United States,West,Wyoming,Cheyenne,82001,A02978
EB-13705,United States,West,California,Anaheim,92804,A01499
RD-19900,United States,Central,Indiana,Bloomington,47401,A03931
EH-14005,United States,South,Arkansas,Jonesboro,72401,A01597
FM-14290,United States,East,Pennsylvania,Philadelphia,19140,A01766
FG-14260,United States,East,Massachusetts,Lawrence,1841,A01727
MV-17485,United States,East,New York,New York City,10011,A03353
JW-15220,United States,West,California,San Diego,92105,A02516
EH-13765,United States,West,California,San Francisco,94109,A01577
LS-17245,United States,West,California,San Francisco,94110,A02936
BP-11050,United States,East,Rhode Island,Cranston,2920,A00593
CC-12220,United States,South,Kentucky,Owensboro,42301,A00787
JM-15580,United States,East,Maryland,Baltimore,21215,A02411
RD-19720,United States,Central,Illinois,Chicago,60610,A03912
SS-20410,United States,South,Georgia,Atlanta,30318,A04431
KD-16495,United States,West,California,Los Angeles,90036,A02603
PL-18925,United States,West,California,Los Angeles,90049,A03678
ZD-21925,United States,Central,Indiana,Richmond,47374,A04909
LS-16945,United States,West,California,San Francisco,94110,A02913
PB-18805,United States,West,California,San Francisco,94122,A03591
PC-18745,United States,East,New Jersey,Westfield,7090,A03609
FM-14290,United States,West,California,San Francisco,94122,A01770
KD-16495,United States,West,California,San Jose,95123,A02607
SC-20680,United States,West,Washington,Seattle,98115,A04177
DW-13585,United States,South,Kentucky,Owensboro,42301,A01466
PF-19120,United States,East,New York,New York City,10035,A03613
DK-13225,United States,East,New York,New York City,10011,A01285
RB-19435,United States,South,Virginia,Springfield,22153,A03842
GD-14590,United States,West,Washington,Bellingham,98226,A01837
RA-19885,United States,South,Alabama,Decatur,35601,A03808
DB-13555,United States,South,Arkansas,Fayetteville,72701,A01173
RL-19615,United States,East,Pennsylvania,Philadelphia,19120,A03998
RB-19465,United States,West,Washington,Seattle,98103,A03851
JF-15295,United States,Central,Texas,Plano,75023,A02213
RW-19690,United States,West,California,Los Angeles,90049,A04081
VG-21790,United States,West,California,Los Angeles,90032,A04810
JM-15265,United States,West,California,Los Angeles,90036,A02402
BE-11455,United States,Central,Iowa,Des Moines,50315,A00469
CB-12535,United States,South,Mississippi,Southaven,38671,A00767
SD-20485,United States,Central,Texas,Houston,77041,A04212
SG-20890,United States,East,New York,New York City,10009,A04272
TS-21430,United States,East,Pennsylvania,Reading,19601,A04736
DK-13225,United States,West,California,San Francisco,94109,A01289
ML-17395,United States,West,California,Los Angeles,90045,A03197
MA-17560,United States,West,California,Los Angeles,90004,A02972
LR-17035,United States,West,California,San Francisco,94109,A02906
BE-11335,United States,East,New York,New York City,10009,A00460
CC-12145,United States,West,California,San Diego,92105,A00779
BD-11770,United States,East,New York,New York City,10024,A00455
JK-15640,United States,East,New York,New York City,10011,A02328
DB-13615,United States,South,North Carolina,Charlotte,28205,A01180
RR-19525,United States,Central,Kansas,Overland Park,66212,A04048
SV-20935,United States,West,Arizona,Mesa,85204,A04492
RB-19465,United States,Central,Oklahoma,Tulsa,74133,A03853
MV-18190,United States,East,New York,New York City,10035,A03360
EH-14185,United States,East,Pennsylvania,Philadelphia,19143,A01616
JS-16030,United States,South,Mississippi,Hattiesburg,39401,A02508
ES-14020,United States,West,California,Los Angeles,90049,A01694
NS-18640,United States,East,Ohio,Columbus,43229,A03546
SH-19975,United States,West,Idaho,Caldwell,83605,A04273
RF-19345,United States,West,Arizona,Phoenix,85023,A03956
DL-12865,United States,South,Florida,Miami,33142,A01303
AG-10390,United States,West,California,Los Angeles,90004,A00125
SW-20245,United States,East,New York,Troy,12180,A04502
KN-16390,United States,East,Massachusetts,New Bedford,2740,A02715
GB-14530,United States,South,South Carolina,Florence,29501,A01824
CL-12565,United States,West,California,Los Angeles,90049,A00920
KF-16285,United States,West,California,Los Angeles,90008,A02623
AY-10555,United States,West,California,Los Angeles,90049,A00378
BD-11635,United States,East,Ohio,Columbus,43229,A00444
HG-15025,United States,South,Louisiana,Kenner,70065,A01991
CB-12025,United States,Central,Texas,Cedar Hill,75104,A00743
LS-16945,United States,East,Rhode Island,Providence,2908,A02912
DM-13015,United States,East,Ohio,Lancaster,43130,A01341
AC-10615,United States,West,Washington,Seattle,98115,A00085
LT-17110,United States,South,North Carolina,Jacksonville,28540,A02943
AH-10585,United States,South,Florida,Miami,33142,A00203
SS-20140,United States,East,New Hampshire,Nashua,3060,A04426
TD-20995,United States,East,New York,New York City,10011,A04629
PP-18955,United States,West,California,Los Angeles,90036,A03731
PG-18820,United States,Central,Texas,Carrollton,75007,A03629
AA-10645,United States,South,Kentucky,Georgetown,40324,A00020
FA-14230,United States,West,California,Los Angeles,90008,A01707
TB-21520,United States,West,Arizona,Sierra Vista,85635,A04581
AH-10075,United States,South,Tennessee,Knoxville,37918,A00174
CP-12085,United States,West,Arizona,Tucson,85705,A00983
BF-11215,United States,Central,Minnesota,Minneapolis,55407,A00509
CP-12340,United States,South,Florida,Miami,33142,A00986
LS-17245,United States,Central,Texas,Houston,77036,A02933
TS-21655,United States,Central,Wisconsin,Milwaukee,53209,A04755
JS-15940,United States,East,Ohio,Lancaster,43130,A02503
NF-18385,United States,Central,Texas,Edinburg,78539,A03451
KN-16705,United States,East,New York,New York City,10009,A02729
GA-14725,United States,East,Pennsylvania,Philadelphia,19120,A01817
EH-14125,United States,East,New York,Rochester,14609,A01608
RA-19285,United States,West,California,San Diego,92037,A03805
TT-21070,United States,East,Pennsylvania,Philadelphia,19120,A04761
AH-10465,United States,South,Tennessee,Bartlett,38134,A00197
CC-12430,United States,West,California,Lakewood,90712,A00800
KD-16495,United States,East,Pennsylvania,Philadelphia,19120,A02606
BG-11035,United States,Central,Texas,Austin,78745,A00514
FH-14365,United States,West,California,Los Angeles,90008,A01750
PG-18820,United States,East,New York,New York City,10011,A03634
NZ-18565,United States,Central,Texas,Houston,77070,A03562
TB-21595,United States,Central,Texas,Lubbock,79424,A04583
JE-15475,United States,Central,Texas,Houston,77095,A02165
EH-13945,United States,West,California,Costa Mesa,92627,A01581
BF-10975,United States,South,Georgia,Roswell,30076,A00479
PC-18745,United States,West,Colorado,Loveland,80538,A03606
SV-20365,United States,East,New York,New York City,10035,A04471
Dp-13240,United States,East,Pennsylvania,Philadelphia,19143,A01479
HR-14830,United States,South,Florida,Miami,33178,A02044
WB-21850,United States,Central,Texas,Grand Prairie,75051,A04860
AS-10090,United States,Central,Illinois,Chicago,60653,A00318
SP-20920,United States,East,Ohio,Parma,44134,A04409
SP-20650,United States,West,California,Redwood City,94061,A04392
CM-12655,United States,East,New York,New York City,10011,A00969
JR-16210,United States,West,Oregon,Springfield,97477,A02487
CB-12415,United States,Central,Illinois,Chicago,60610,A00752
SD-20485,United States,Central,Texas,Bedford,76021,A04210
SS-20140,United States,West,California,Los Angeles,90036,A04424
EH-13990,United States,East,New York,New York City,10009,A01592
AH-10030,United States,West,California,San Francisco,94109,A00164
EM-14200,United States,South,Virginia,Virginia Beach,23464,A01667
TB-21190,United States,East,New York,New York City,10011,A04547
AB-10165,United States,South,Tennessee,Lebanon,37087,A00053
AO-10810,United States,West,California,Los Angeles,90045,A00263
TT-21220,United States,West,California,Chula Vista,91911,A04764
KN-16705,United States,Central,Texas,Mcallen,78501,A02727
FO-14305,United States,South,Florida,Hollywood,33021,A01786
GA-14725,United States,West,California,San Francisco,94110,A01820
NC-18415,United States,West,California,Santa Maria,93454,A03419
JF-15190,United States,East,Connecticut,Manchester,6040,A02207
GT-14710,United States,Central,Nebraska,Omaha,68104,A01917
KM-16660,United States,West,California,San Jose,95123,A02702
PJ-18835,United States,West,California,San Francisco,94122,A03654
AC-10660,United States,West,California,San Francisco,94109,A00089
JG-15310,United States,West,California,Long Beach,90805,A02258
RM-19375,United States,South,Georgia,Columbus,31907,A04000
EK-13795,United States,West,California,San Francisco,94110,A01629
RD-19585,United States,West,California,Los Angeles,90004,A03901
CV-12805,United States,East,Pennsylvania,Philadelphia,19120,A01095
AG-10330,United States,Central,Oklahoma,Tulsa,74133,A00121
GM-14440,United States,West,California,Los Angeles,90049,A01875
MC-17605,United States,South,Florida,Lakeland,33801,A03031
ES-14020,United States,Central,Texas,Houston,77036,A01692
MM-17920,United States,South,Virginia,Springfield,22153,A03235
MH-17440,United States,East,New York,New York City,10035,A03143
NZ-18565,United States,Central,Missouri,Springfield,65807,A03567
GB-14575,United States,South,South Carolina,Columbia,29203,A01832
DB-13270,United States,West,Oregon,Portland,97206,A01160
