,SalesID,OrderID,ProductID,Sales,Quantity,Discount,Profit
5101,SSS05101,CA-2014-158442,OFF-PA-10002195,5.184,1,0.2,1.8792
5102,SSS05102,CA-2014-158442,OFF-PA-10002365,15.552,3,0.2,5.4432
5103,SSS05103,CA-2015-167374,OFF-PA-10001950,40.032,6,0.2,12.51
5104,SSS05104,CA-2015-167374,TEC-AC-10004633,16.776,3,0.2,5.0328
5105,SSS05105,CA-2014-116568,FUR-CH-10002439,186.304,4,0.2,13.9728
5106,SSS05106,CA-2015-147102,TEC-AC-10000682,66.36,4,0.0,23.226
5107,SSS05107,CA-2017-132213,OFF-AR-10004078,42.048,9,0.2,5.256
5108,SSS05108,CA-2017-132213,OFF-AR-10001958,67.92,5,0.2,6.792
5109,SSS05109,CA-2014-138450,OFF-EN-10001335,52.512,6,0.2,19.692
5110,SSS05110,CA-2014-138450,OFF-ST-10003479,186.912,6,0.2,-35.046
5111,SSS05111,CA-2014-138450,OFF-PA-10003016,10.048,4,0.2,3.14
5112,SSS05112,CA-2015-153073,FUR-FU-10001025,17.496,9,0.6,-7.4358
5113,SSS05113,CA-2016-147970,OFF-PA-10003936,15.552,3,0.2,5.4432
5114,SSS05114,CA-2016-150658,OFF-BI-10004140,10.776,3,0.2,3.3675
5115,SSS05115,CA-2017-125640,OFF-LA-10004178,3.304,1,0.2,1.0738
5116,SSS05116,CA-2017-154137,OFF-ST-10003324,35.48,1,0.0,0.0
5117,SSS05117,CA-2015-127173,OFF-FA-10004854,34.44,3,0.0,16.1868
5118,SSS05118,CA-2015-127173,TEC-MA-10002859,629.93,7,0.0,296.0671
5119,SSS05119,CA-2015-127173,OFF-BI-10000088,79.056,9,0.2,28.6578
5120,SSS05120,CA-2014-149538,OFF-ST-10004180,232.55,5,0.0,9.302
5121,SSS05121,CA-2014-149538,TEC-AC-10002926,99.98,2,0.0,42.9914
5122,SSS05122,CA-2014-149538,OFF-PA-10003797,19.44,3,0.0,9.3312
5123,SSS05123,CA-2014-149538,OFF-PA-10002195,12.96,2,0.0,6.3504
5124,SSS05124,CA-2014-160766,FUR-TA-10001039,464.292,9,0.4,-108.3348
5125,SSS05125,CA-2014-160766,OFF-EN-10001099,68.46,7,0.0,31.4916
5126,SSS05126,CA-2014-160766,TEC-MA-10003979,2799.96,4,0.0,1371.9804
5127,SSS05127,CA-2014-160766,OFF-AP-10002945,601.3,2,0.0,198.429
5128,SSS05128,CA-2014-160766,TEC-PH-10001536,16.99,1,0.0,4.4174
5129,SSS05129,CA-2014-160766,TEC-PH-10000526,287.97,3,0.0,80.6316
5130,SSS05130,CA-2014-160766,OFF-PA-10000213,44.82,9,0.0,21.0654
5131,SSS05131,CA-2017-146626,FUR-FU-10002501,101.12,8,0.0,37.4144
5132,SSS05132,CA-2015-123330,TEC-PH-10001819,107.976,3,0.2,37.7916
5133,SSS05133,CA-2017-155607,OFF-AP-10001962,58.73,7,0.0,14.6825
5134,SSS05134,CA-2017-155607,OFF-BI-10003364,93.344,4,0.2,32.6704
5135,SSS05135,CA-2016-151323,OFF-FA-10002983,17.05,5,0.0,8.184
5136,SSS05136,CA-2015-146696,OFF-BI-10002432,8.096,2,0.2,2.7324
5137,SSS05137,CA-2016-128972,FUR-FU-10003096,30.36,4,0.0,13.0548
5138,SSS05138,CA-2017-128335,OFF-EN-10001539,23.34,3,0.0,10.9698
5139,SSS05139,CA-2017-128335,OFF-PA-10004996,51.55,5,0.0,24.2285
5140,SSS05140,CA-2015-154886,TEC-AC-10001956,119.9,2,0.0,43.164
5141,SSS05141,CA-2016-111213,FUR-CH-10000454,1317.492,6,0.1,292.776
5142,SSS05142,CA-2016-111213,OFF-SU-10000946,63.84,8,0.0,18.5136
5143,SSS05143,CA-2016-111213,OFF-BI-10004140,3.592,1,0.2,1.1225
5144,SSS05144,CA-2017-161333,FUR-FU-10003039,86.26,2,0.0,29.3284
5145,SSS05145,CA-2017-161333,OFF-ST-10000464,139.04,4,0.0,38.9312
5146,SSS05146,CA-2017-161333,OFF-AP-10000252,46.8,4,0.0,16.38
5147,SSS05147,CA-2017-128734,FUR-FU-10001731,8.544,4,0.2,1.9224
5148,SSS05148,CA-2017-128734,FUR-CH-10001394,842.376,3,0.2,105.297
5149,SSS05149,CA-2014-141796,TEC-PH-10001578,1214.85,3,0.0,352.3065
5150,SSS05150,CA-2017-125101,OFF-ST-10000675,67.78,2,0.0,16.945
5151,SSS05151,CA-2017-169929,OFF-ST-10002352,39.9,5,0.0,10.374
5152,SSS05152,US-2014-121566,OFF-BI-10004528,2.688,1,0.2,0.84
5153,SSS05153,US-2014-121566,OFF-AR-10001026,6.6,3,0.0,2.904
5154,SSS05154,US-2015-124219,OFF-BI-10002215,28.4,4,0.0,13.064
5155,SSS05155,US-2015-124219,FUR-FU-10000305,212.94,3,0.0,34.0704
5156,SSS05156,CA-2017-163006,TEC-PH-10002584,1001.584,2,0.2,125.198
5157,SSS05157,CA-2017-163006,FUR-CH-10000229,569.058,3,0.3,-178.8468
5158,SSS05158,CA-2017-163006,FUR-FU-10003799,14.224,2,0.6,-10.3124
5159,SSS05159,CA-2015-156146,TEC-PH-10001700,105.584,2,0.2,9.2386
5160,SSS05160,CA-2015-156146,TEC-PH-10001527,68.72,2,0.2,-14.603
5161,SSS05161,CA-2014-111192,FUR-BO-10002916,1367.84,8,0.0,259.8896
5162,SSS05162,CA-2016-115378,FUR-CH-10000863,301.96,2,0.0,33.2156
5163,SSS05163,CA-2015-161627,FUR-CH-10003968,170.352,3,0.2,-17.0352
5164,SSS05164,CA-2014-121006,OFF-AR-10001149,3.9,2,0.0,1.521
5165,SSS05165,CA-2014-121006,OFF-PA-10000130,12.84,3,0.0,5.778
5166,SSS05166,CA-2014-121006,OFF-PA-10002479,15.84,3,0.0,7.128
5167,SSS05167,CA-2014-121006,FUR-CH-10004997,563.94,3,0.0,112.788
5168,SSS05168,CA-2014-121006,OFF-ST-10004950,62.94,3,0.0,11.9586
5169,SSS05169,CA-2014-121006,OFF-ST-10001490,535.41,3,0.0,160.623
5170,SSS05170,CA-2016-122903,FUR-CH-10002024,3504.9,5,0.0,700.98
5171,SSS05171,CA-2016-122903,OFF-PA-10001790,144.12,3,0.0,69.1776
5172,SSS05172,CA-2016-122903,OFF-PA-10000994,314.55,3,0.0,150.984
5173,SSS05173,CA-2015-107741,OFF-AR-10002399,3.408,1,0.2,0.8946
5174,SSS05174,CA-2017-106432,OFF-BI-10002799,2.072,2,0.8,-3.5224
5175,SSS05175,CA-2017-106432,FUR-BO-10004360,328.3992,3,0.32,-91.7586
5176,SSS05176,CA-2016-148908,OFF-BI-10002082,53.248,2,0.2,19.968
5177,SSS05177,CA-2016-123015,OFF-BI-10004967,4.992,3,0.2,1.6848
5178,SSS05178,US-2015-120502,FUR-FU-10004973,37.68,2,0.0,15.8256
5179,SSS05179,US-2015-120502,TEC-PH-10003645,258.576,2,0.2,19.3932
5180,SSS05180,US-2015-120502,OFF-AP-10004980,75.84,2,0.0,29.5776
5181,SSS05181,CA-2017-108749,OFF-PA-10003797,45.36,7,0.0,21.7728
5182,SSS05182,CA-2017-108749,OFF-BI-10003707,45.78,3,0.0,22.89
5183,SSS05183,CA-2017-163335,OFF-ST-10000885,40.29,3,0.0,10.0725
5184,SSS05184,CA-2017-163335,OFF-BI-10002827,38.71,7,0.0,17.8066
5185,SSS05185,CA-2015-134719,OFF-ST-10004459,1801.632,6,0.2,-337.806
5186,SSS05186,US-2015-154389,TEC-PH-10002789,748.752,8,0.4,-162.2296
5187,SSS05187,CA-2015-115567,TEC-AC-10001314,199.96,4,0.0,15.9968
5188,SSS05188,CA-2015-115567,FUR-CH-10000015,1516.2,7,0.0,394.212
5189,SSS05189,US-2017-136679,TEC-AC-10004855,167.952,6,0.2,-27.2922
5190,SSS05190,US-2017-136679,OFF-AR-10003582,45.04,2,0.2,4.504
5191,SSS05191,US-2017-141943,OFF-EN-10003448,23.16,2,0.0,11.58
5192,SSS05192,CA-2014-101560,FUR-FU-10003773,397.6,5,0.0,43.736
5193,SSS05193,CA-2014-101560,OFF-PA-10001363,85.96,7,0.0,40.4012
5194,SSS05194,CA-2014-101560,OFF-AR-10004757,13.12,4,0.0,4.3296
5195,SSS05195,CA-2014-101560,OFF-BI-10000309,45.66,3,0.0,22.3734
5196,SSS05196,CA-2014-159709,OFF-EN-10001434,158.13,3,0.0,77.4837
5197,SSS05197,CA-2014-159709,TEC-PH-10003988,43.6,5,0.2,4.36
5198,SSS05198,CA-2016-103982,OFF-SU-10000151,3930.072,3,0.2,-786.0144
5199,SSS05199,CA-2016-103982,OFF-FA-10001332,2.304,1,0.2,0.7776
5200,SSS05200,CA-2016-103982,TEC-PH-10000895,431.976,3,0.2,32.3982
5201,SSS05201,CA-2016-103982,TEC-AC-10002857,41.72,7,0.2,5.7365
5202,SSS05202,CA-2015-142454,FUR-FU-10004018,104.23,7,0.0,28.1421
5203,SSS05203,CA-2015-142454,OFF-ST-10003638,70.26,3,0.0,18.9702
5204,SSS05204,CA-2015-102015,OFF-AR-10004685,9.26,2,0.0,3.0558
5205,SSS05205,CA-2015-102015,OFF-ST-10001713,105.98,2,0.0,4.2392
5206,SSS05206,CA-2015-102015,OFF-FA-10000490,1.24,1,0.0,0.5828
5207,SSS05207,CA-2015-102015,OFF-LA-10002043,20.7,2,0.0,9.936
5208,SSS05208,CA-2015-102015,OFF-PA-10002464,28.9,5,0.0,14.161
5209,SSS05209,CA-2015-102015,OFF-EN-10002504,27.18,1,0.0,12.7746
5210,SSS05210,CA-2015-156755,OFF-ST-10002615,465.18,3,0.0,120.9468
5211,SSS05211,CA-2015-130876,OFF-ST-10004258,36.63,3,0.0,9.8901
5212,SSS05212,CA-2016-145898,OFF-ST-10004507,51.45,3,0.0,13.8915
5213,SSS05213,CA-2016-145898,OFF-LA-10000262,7.83,3,0.0,3.6018
5214,SSS05214,CA-2016-145898,OFF-AR-10002445,35.4,5,0.0,13.452
5215,SSS05215,CA-2016-145898,OFF-PA-10001667,29.9,5,0.0,13.455
5216,SSS05216,US-2017-159562,OFF-EN-10000461,17.48,2,0.0,8.2156
5217,SSS05217,CA-2017-134635,OFF-PA-10002254,79.14,3,0.0,36.4044
5218,SSS05218,CA-2017-167080,OFF-AR-10001868,8.4,5,0.0,4.2
5219,SSS05219,CA-2017-145653,FUR-CH-10004875,498.26,7,0.0,134.5302
5220,SSS05220,CA-2014-140487,FUR-BO-10000711,212.94,3,0.0,57.4938
5221,SSS05221,CA-2017-117401,OFF-AP-10000938,706.86,7,0.0,197.9208
5222,SSS05222,CA-2017-117401,TEC-PH-10003555,114.95,5,0.0,2.299
5223,SSS05223,CA-2017-117401,OFF-BI-10001267,43.19,7,0.0,20.7312
5224,SSS05224,US-2017-109582,OFF-PA-10004071,166.44,3,0.0,79.8912
5225,SSS05225,CA-2016-119865,OFF-BI-10001553,36.56,5,0.2,12.796
5226,SSS05226,CA-2016-119865,OFF-BI-10003007,186.144,6,0.2,60.4968
5227,SSS05227,CA-2016-119865,FUR-BO-10003272,353.568,2,0.2,-44.196
5228,SSS05228,US-2014-147648,OFF-PA-10001033,81.98,2,0.0,40.1702
5229,SSS05229,CA-2017-124436,OFF-BI-10001553,14.624,2,0.2,5.1184
5230,SSS05230,CA-2017-124436,FUR-TA-10001095,697.16,5,0.2,8.7145
5231,SSS05231,CA-2017-124436,FUR-FU-10001185,30.93,1,0.0,12.6813
5232,SSS05232,CA-2017-124436,OFF-BI-10000343,27.496,7,0.2,9.2799
5233,SSS05233,CA-2014-115084,FUR-CH-10004626,605.34,6,0.0,145.2816
5234,SSS05234,CA-2017-131037,FUR-TA-10001768,210.008,1,0.2,2.6251
5235,SSS05235,CA-2016-111143,OFF-AP-10001947,54.96,3,0.0,15.9384
5236,SSS05236,CA-2014-166744,FUR-FU-10004952,164.22,3,0.0,50.9082
5237,SSS05237,CA-2014-166744,FUR-BO-10001337,362.94,3,0.0,36.294
5238,SSS05238,CA-2014-166744,TEC-AC-10003628,59.98,2,0.0,26.3912
5239,SSS05239,CA-2016-116561,OFF-ST-10004186,332.94,3,0.0,6.6588
5240,SSS05240,CA-2016-116561,OFF-BI-10001658,39.872,2,0.2,12.9584
5241,SSS05241,CA-2016-110730,OFF-SU-10004737,13.68,2,0.0,3.6936
5242,SSS05242,CA-2017-146367,OFF-BI-10002827,3.318,3,0.8,-5.6406
5243,SSS05243,CA-2016-149454,OFF-BI-10003694,10.44,1,0.0,4.8024
5244,SSS05244,CA-2016-156265,FUR-TA-10001691,136.464,2,0.2,15.3522
5245,SSS05245,CA-2016-156265,TEC-PH-10001918,333.576,3,0.2,33.3576
5246,SSS05246,CA-2016-156265,OFF-BI-10000285,12.544,2,0.2,4.704
5247,SSS05247,US-2015-168914,OFF-AP-10000358,20.768,8,0.8,-52.9584
5248,SSS05248,US-2017-110989,TEC-AC-10002345,43.5,3,0.0,10.875
5249,SSS05249,CA-2015-106215,OFF-FA-10001229,12.576,4,0.2,4.0872
5250,SSS05250,US-2016-169369,TEC-AC-10001314,249.95,5,0.0,19.996
5251,SSS05251,US-2016-169369,OFF-PA-10004438,49.12,4,0.0,23.0864
5252,SSS05252,CA-2015-132318,OFF-AP-10000026,182.91,3,0.0,53.0439
5253,SSS05253,US-2014-131982,OFF-BI-10004224,107.648,2,0.2,33.64
5254,SSS05254,CA-2015-125185,FUR-CH-10002647,99.372,2,0.3,-7.098
5255,SSS05255,CA-2015-125185,FUR-FU-10003247,33.568,2,0.2,-5.4548
5256,SSS05256,CA-2016-130078,OFF-PA-10003270,10.56,2,0.0,4.752
5257,SSS05257,US-2017-114034,OFF-PA-10004735,38.88,6,0.0,18.6624
5258,SSS05258,US-2017-115595,OFF-PA-10001745,35.2,5,0.0,16.544
5259,SSS05259,CA-2017-158722,OFF-PA-10000176,45.528,3,0.2,15.9348
5260,SSS05260,CA-2014-105165,TEC-PH-10000675,196.776,3,0.2,14.7582
5261,SSS05261,CA-2014-105165,OFF-BI-10000050,2.92,2,0.8,-4.818
5262,SSS05262,CA-2014-105165,FUR-TA-10004154,200.795,1,0.3,-22.948
5263,SSS05263,CA-2014-105165,TEC-AC-10002718,46.688,4,0.2,-2.918
5264,SSS05264,CA-2014-105165,OFF-AR-10003179,21.864,3,0.2,3.5529
5265,SSS05265,CA-2017-147452,OFF-PA-10001838,11.76,2,0.0,5.7624
5266,SSS05266,CA-2017-147452,OFF-PA-10004039,167.94,3,0.0,82.2906
5267,SSS05267,CA-2017-147452,OFF-AP-10001626,3.89,1,0.0,1.0114
5268,SSS05268,US-2017-114657,TEC-MA-10003173,52.44,4,0.0,24.1224
5269,SSS05269,CA-2017-144484,FUR-FU-10000260,32.36,4,0.0,11.6496
5270,SSS05270,CA-2017-144484,OFF-AP-10004487,406.6,5,0.0,113.848
5271,SSS05271,CA-2017-125913,FUR-FU-10001487,27.92,4,0.0,8.0968
5272,SSS05272,CA-2017-125913,FUR-TA-10001520,399.672,7,0.2,-14.9877
5273,SSS05273,US-2016-158309,OFF-BI-10000145,3.744,4,0.7,-2.6208
5274,SSS05274,CA-2015-162887,FUR-CH-10000595,715.2,3,0.0,178.8
5275,SSS05275,CA-2017-147333,TEC-AC-10004469,159.8,4,0.0,70.312
5276,SSS05276,CA-2017-147333,TEC-AC-10003038,44.75,5,0.0,8.5025
5277,SSS05277,CA-2014-113859,FUR-CH-10004698,340.116,6,0.3,-9.7176
5278,SSS05278,CA-2014-159681,OFF-PA-10003641,105.52,4,0.0,48.5392
5279,SSS05279,US-2017-104094,TEC-AC-10002134,13.48,1,0.0,1.8872
5280,SSS05280,CA-2017-152709,OFF-ST-10001837,85.52,2,0.0,22.2352
5281,SSS05281,CA-2015-105158,FUR-FU-10001706,6.16,2,0.0,2.9568
5282,SSS05282,CA-2015-105158,OFF-PA-10001970,36.84,3,0.0,17.3148
5283,SSS05283,CA-2014-133424,OFF-ST-10002957,15.84,3,0.0,0.0
5284,SSS05284,CA-2014-133424,OFF-LA-10002312,44.4,3,0.0,22.2
5285,SSS05285,CA-2017-105991,OFF-EN-10002600,21.24,9,0.2,7.434
5286,SSS05286,CA-2017-105991,OFF-BI-10003274,9.552,8,0.7,-7.3232
5287,SSS05287,CA-2017-105991,FUR-BO-10004467,89.991,3,0.7,-152.9847
5288,SSS05288,US-2017-136784,OFF-PA-10000675,163.96,4,0.0,80.3404
5289,SSS05289,CA-2014-146283,OFF-PA-10002259,17.904,2,0.2,6.2664
5290,SSS05290,CA-2014-146283,FUR-CH-10004287,966.7,5,0.3,-13.81
5291,SSS05291,CA-2014-146283,OFF-PA-10000482,182.112,6,0.2,61.4628
5292,SSS05292,CA-2017-151218,OFF-ST-10004835,4.464,1,0.2,0.3348
5293,SSS05293,CA-2015-111073,FUR-TA-10004086,51.588,1,0.4,-15.4764
5294,SSS05294,CA-2017-144883,OFF-LA-10000305,50.4,8,0.0,23.184
5295,SSS05295,CA-2017-142174,OFF-PA-10000806,89.568,2,0.2,32.4684
5296,SSS05296,CA-2017-108791,FUR-FU-10004018,14.89,1,0.0,4.0203
5297,SSS05297,CA-2017-108791,TEC-PH-10002660,543.92,8,0.0,135.98
5298,SSS05298,CA-2016-106656,OFF-EN-10001509,4.08,2,0.0,1.9176
5299,SSS05299,CA-2016-106656,OFF-LA-10003148,18.9,3,0.0,8.694
5300,SSS05300,CA-2016-113831,FUR-TA-10002645,2275.5,10,0.0,386.835
5301,SSS05301,CA-2016-113831,TEC-AC-10003033,1979.7,6,0.0,653.301
5302,SSS05302,CA-2016-113831,OFF-LA-10001297,62.1,6,0.0,29.808
5303,SSS05303,US-2014-139500,FUR-CH-10002017,37.296,2,0.3,-1.0656
5304,SSS05304,US-2014-166310,FUR-FU-10001546,8.544,2,0.6,-7.476
5305,SSS05305,US-2016-168410,FUR-FU-10000629,68.95,5,0.0,28.959
5306,SSS05306,US-2016-168410,OFF-ST-10000036,296.37,3,0.0,80.0199
5307,SSS05307,US-2016-168410,TEC-PH-10002583,39.98,2,0.0,1.999
5308,SSS05308,CA-2017-131254,FUR-CH-10003774,191.058,3,0.3,-46.3998
5309,SSS05309,CA-2017-131254,OFF-AR-10003876,13.04,5,0.2,3.912
5310,SSS05310,CA-2017-131254,OFF-BI-10003527,1525.188,6,0.8,-2287.782
5311,SSS05311,CA-2016-123414,OFF-LA-10004559,9.216,4,0.2,3.3408
5312,SSS05312,CA-2016-123414,OFF-SU-10002573,28.048,2,0.2,3.506
5313,SSS05313,CA-2017-137876,FUR-FU-10000222,64.96,2,0.0,21.4368
5314,SSS05314,CA-2017-137876,OFF-EN-10001219,30.56,4,0.0,14.9744
5315,SSS05315,CA-2016-154060,FUR-CH-10002304,187.056,9,0.2,11.691
5316,SSS05316,US-2017-162558,FUR-FU-10002364,11.808,2,0.2,1.3284
5317,SSS05317,US-2017-162558,FUR-FU-10004864,9.656,1,0.2,1.5691
5318,SSS05318,US-2017-162558,OFF-PA-10003172,20.736,4,0.2,7.2576
5319,SSS05319,US-2017-162558,OFF-BI-10000977,27.36,3,0.7,-21.888
5320,SSS05320,US-2017-162558,FUR-TA-10000198,2314.116,7,0.4,-1002.7836
5321,SSS05321,US-2017-162558,OFF-BI-10003984,34.236,4,0.7,-26.2476
5322,SSS05322,US-2017-162558,FUR-FU-10003691,19.76,2,0.2,5.928
5323,SSS05323,CA-2017-134439,OFF-PA-10004082,15.96,2,0.0,7.98
5324,SSS05324,CA-2015-119508,OFF-AR-10003723,16.9,5,0.0,6.253
5325,SSS05325,CA-2015-119508,FUR-FU-10004270,25.08,6,0.0,9.0288
5326,SSS05326,CA-2015-152681,OFF-AR-10003183,6.68,2,0.0,2.004
5327,SSS05327,CA-2014-130813,OFF-PA-10002005,19.44,3,0.0,9.3312
5328,SSS05328,CA-2015-120320,TEC-PH-10000149,31.92,2,0.2,2.394
5329,SSS05329,CA-2016-111941,OFF-BI-10001524,33.568,2,0.2,11.7488
5330,SSS05330,CA-2016-123120,FUR-FU-10004748,63.94,1,0.0,24.9366
5331,SSS05331,CA-2016-123120,OFF-BI-10001460,60.6,5,0.2,20.4525
5332,SSS05332,CA-2016-123120,OFF-SU-10002503,22.72,4,0.0,6.5888
5333,SSS05333,CA-2014-103331,FUR-FU-10001731,10.68,4,0.0,4.0584
5334,SSS05334,CA-2014-103331,OFF-PA-10002160,17.34,3,0.0,8.4966
5335,SSS05335,CA-2014-103331,OFF-PA-10002659,3.38,1,0.0,1.5548
5336,SSS05336,CA-2015-169278,OFF-BI-10001636,26.976,4,0.2,8.7672
5337,SSS05337,CA-2017-111577,OFF-PA-10000062,307.776,7,0.2,111.5688
5338,SSS05338,CA-2015-146486,OFF-ST-10002554,244.55,5,0.0,4.891
5339,SSS05339,CA-2015-146486,OFF-EN-10001509,12.24,6,0.0,5.7528
5340,SSS05340,CA-2015-146486,TEC-AC-10002018,13.98,2,0.0,6.0114
5341,SSS05341,CA-2015-146486,TEC-AC-10002637,899.95,5,0.0,53.997
5342,SSS05342,US-2014-168501,OFF-EN-10001509,1.632,1,0.2,0.5508
5343,SSS05343,US-2014-168501,TEC-PH-10004922,267.96,5,0.2,16.7475
5344,SSS05344,CA-2015-112053,TEC-AC-10002550,31.95,1,0.0,2.2365
5345,SSS05345,CA-2017-108539,OFF-ST-10003208,725.84,4,0.0,210.4936
5346,SSS05346,CA-2017-108539,OFF-BI-10003981,10.896,3,0.2,3.9498
5347,SSS05347,CA-2017-108539,OFF-BI-10001031,8.544,2,0.2,2.8836
5348,SSS05348,CA-2015-149811,OFF-BI-10003676,32.34,3,0.0,15.5232
5349,SSS05349,CA-2015-149811,OFF-PA-10004082,39.9,5,0.0,19.95
5350,SSS05350,US-2017-103814,OFF-PA-10001019,143.856,9,0.2,48.5514
5351,SSS05351,CA-2016-123932,OFF-PA-10004665,41.92,4,0.2,15.196
5352,SSS05352,CA-2016-123932,TEC-PH-10002447,329.584,2,0.2,37.0782
5353,SSS05353,US-2016-101616,OFF-BI-10000014,87.28,8,0.0,41.0216
5354,SSS05354,CA-2014-113768,FUR-CH-10002439,279.456,6,0.2,20.9592
5355,SSS05355,CA-2014-113768,OFF-PA-10003063,8.0,2,0.0,3.84
5356,SSS05356,CA-2016-138037,OFF-BI-10002982,27.24,5,0.2,9.534
5357,SSS05357,CA-2014-150490,TEC-AC-10004510,16.36,1,0.0,1.636
5358,SSS05358,CA-2014-150490,OFF-ST-10000321,15.78,2,0.0,0.6312
5359,SSS05359,CA-2014-150490,OFF-AR-10004602,45.98,2,0.0,12.8744
5360,SSS05360,US-2017-126060,FUR-BO-10003433,198.272,8,0.2,-32.2192
5361,SSS05361,CA-2017-100951,OFF-ST-10001496,720.76,5,0.2,54.057
5362,SSS05362,CA-2016-122017,FUR-FU-10000672,70.56,6,0.0,23.9904
5363,SSS05363,CA-2016-122017,OFF-AP-10001293,81.96,2,0.0,22.9488
5364,SSS05364,CA-2014-123477,OFF-AP-10000692,64.864,4,0.2,6.4864
5365,SSS05365,CA-2016-107790,TEC-PH-10004539,151.192,1,0.2,13.2293
5366,SSS05366,CA-2017-158071,TEC-PH-10002923,88.776,3,0.2,7.7679
5367,SSS05367,CA-2017-158071,OFF-LA-10004689,11.56,4,0.0,5.4332
5368,SSS05368,CA-2017-158071,OFF-ST-10001228,15.58,1,0.0,3.895
5369,SSS05369,CA-2017-147403,OFF-PA-10003302,85.056,3,0.2,28.7064
5370,SSS05370,US-2017-136721,FUR-FU-10004665,273.96,2,0.0,71.2296
5371,SSS05371,US-2017-136721,FUR-FU-10004188,306.9,3,0.0,79.794
5372,SSS05372,CA-2015-118738,OFF-PA-10003177,15.552,3,0.2,5.4432
5373,SSS05373,CA-2015-118738,FUR-TA-10002607,347.361,7,0.3,-69.4722
5374,SSS05374,CA-2015-118738,OFF-PA-10001166,10.368,2,0.2,3.6288
5375,SSS05375,CA-2017-134152,TEC-AC-10004510,98.16,6,0.0,9.816
5376,SSS05376,CA-2017-134152,OFF-AR-10004062,31.44,3,0.0,7.86
5377,SSS05377,CA-2014-125542,OFF-EN-10000056,348.488,7,0.2,117.6147
5378,SSS05378,CA-2014-125542,OFF-ST-10001469,172.736,4,0.2,-30.2288
5379,SSS05379,CA-2016-136021,OFF-PA-10000551,15.54,3,0.0,7.6146
5380,SSS05380,CA-2016-136021,TEC-MA-10000423,105.552,6,0.2,35.6238
5381,SSS05381,CA-2016-149195,OFF-PA-10001870,25.92,5,0.2,9.072
5382,SSS05382,CA-2016-149195,OFF-FA-10001843,15.808,8,0.2,5.3352
5383,SSS05383,CA-2016-149195,OFF-PA-10002036,10.368,2,0.2,3.7584
5384,SSS05384,CA-2017-161410,TEC-PH-10001760,358.2,3,0.4,41.79
5385,SSS05385,CA-2017-161410,TEC-PH-10000673,545.916,14,0.4,72.7888
5386,SSS05386,CA-2017-152786,OFF-BI-10000829,40.41,9,0.0,18.5886
5387,SSS05387,CA-2017-164707,TEC-PH-10001924,167.976,3,0.2,10.4985
5388,SSS05388,CA-2017-164707,TEC-AC-10004864,109.53,3,0.0,47.0979
5389,SSS05389,CA-2017-164707,OFF-LA-10004345,9.82,2,0.0,4.8118
5390,SSS05390,CA-2017-163874,OFF-BI-10000088,26.352,3,0.2,9.5526
5391,SSS05391,US-2014-123183,OFF-LA-10002787,22.5,6,0.0,10.8
5392,SSS05392,US-2014-123183,OFF-LA-10001569,9.96,2,0.0,4.5816
5393,SSS05393,US-2014-123183,OFF-BI-10002429,213.08,7,0.0,102.2784
5394,SSS05394,US-2014-123183,FUR-BO-10000362,1025.88,6,0.0,235.9524
5395,SSS05395,CA-2014-104829,OFF-PA-10003016,21.98,7,0.0,9.891
5396,SSS05396,US-2016-147340,FUR-FU-10002501,63.2,5,0.0,23.384
5397,SSS05397,CA-2016-145492,OFF-AP-10003622,39.0,12,0.0,11.31
5398,SSS05398,CA-2016-163202,OFF-BI-10002764,2.907,3,0.7,-2.0349
5399,SSS05399,CA-2016-117681,FUR-BO-10001798,556.665,5,0.15,6.549
5400,SSS05400,CA-2017-132262,TEC-AC-10000158,71.98,2,0.0,15.1158
5401,SSS05401,CA-2017-132262,TEC-AC-10000303,79.98,2,0.0,26.3934
5402,SSS05402,CA-2017-123043,OFF-BI-10003910,24.672,4,0.2,7.71
5403,SSS05403,CA-2017-123043,OFF-BI-10000138,3.744,1,0.2,1.3104
5404,SSS05404,US-2016-143280,TEC-PH-10002398,445.96,5,0.2,55.745
5405,SSS05405,US-2016-143280,TEC-AC-10003399,36.24,1,0.0,15.2208
5406,SSS05406,US-2016-143280,OFF-FA-10000992,10.65,3,0.0,5.0055
5407,SSS05407,CA-2017-108854,OFF-PA-10003022,87.92,4,0.0,40.4432
5408,SSS05408,CA-2017-108854,OFF-BI-10002854,22.424,1,0.2,8.409
5409,SSS05409,CA-2017-108854,OFF-BI-10001670,90.48,3,0.2,33.93
5410,SSS05410,CA-2017-108854,OFF-ST-10001837,42.76,1,0.0,11.1176
5411,SSS05411,CA-2017-166856,OFF-BI-10002012,10.08,7,0.2,3.528
5412,SSS05412,CA-2017-166856,TEC-AC-10004992,101.34,3,0.0,8.1072
5413,SSS05413,CA-2016-153157,TEC-PH-10003171,224.75,5,0.0,62.93
5414,SSS05414,US-2017-125647,OFF-AP-10000390,73.176,6,0.8,-197.5752
5415,SSS05415,US-2017-125647,OFF-PA-10004888,20.736,4,0.2,7.2576
5416,SSS05416,US-2017-125647,TEC-PH-10004188,39.984,2,0.2,-8.9964
5417,SSS05417,CA-2014-132542,OFF-BI-10004099,15.36,2,0.0,7.68
5418,SSS05418,CA-2015-110877,OFF-PA-10004621,36.288,7,0.2,12.7008
5419,SSS05419,CA-2015-110877,TEC-PH-10002103,150.384,2,0.2,15.0384
